nome,valor_venda,url
"Apartamentos 3 Quartos, Taguatinga - Residencial Isabella Accioly",327000,https://www.wimoveis.com.br/propriedades/apartamentos-3-quartos-taguatinga-residencial-2942542242.html
Apartamento 4 Suites/setor Oeste 221 m² E 185 m²,1200000,https://www.wimoveis.com.br/propriedades/apartamento-4-suites-setor-oeste-221-m-sup2--e-185-2946565409.html
Scorpius 4 Quartos 2 Suítes 2 Semi - Suítes Reformadíssimo 2 Vagas De Garagem,1160000,https://www.wimoveis.com.br/propriedades/scorpius-4-quartos-2-suites-2-semi-suites-2944379359.html
"Apartamento De 3 Quartos Com Suite, Residencial Ouro Branco, em Águas Claras - Df.",570000,https://www.wimoveis.com.br/propriedades/apartamento-de-3-quartos-com-suite-residencial-ouro-2946873918.html
"Apartamentos 1 Quarto E Lojas Comerciais, Noroeste - Square Home E Shop",280000,https://www.wimoveis.com.br/propriedades/apartamentos-1-quarto-e-lojas-comerciais-noroeste-111517265.html
"Imperdível Apartamento Vazado, Nascente, Vista Livre para O Parque, Reformadíssimo - Conheça Pessoal",1420000,https://www.wimoveis.com.br/propriedades/imperdivel-apartamento-vazado-nascente-vista-livre-2947365338.html
Apartamento Real Classic 4 Q Suíte 2 Vagas Quadra 206 Águas Claras Df,815000,https://www.wimoveis.com.br/propriedades/apartamento-real-classic-4-q-suite-2-vagas-quadra-206-2947680738.html
Sqn 203 / 3 Quartos,850000,https://www.wimoveis.com.br/propriedades/sqn-203-3-quartos-2946782846.html
"Apartamentos 3 Quartos, Taguatinga - Residencial Luma Accioly",380000,https://www.wimoveis.com.br/propriedades/apartamentos-3-quartos-taguatinga-residencial-luma-2942524214.html
Qrsw 06 · 2 Quartos · 2°andar · Canto,635000,https://www.wimoveis.com.br/propriedades/qrsw-06-2-quartos-2-andar-canto-2945836778.html
Apartamento - 84 m² - 3 Quartos - 1 Vaga - Exclusivo - 99293 - 2552,1080000,https://www.wimoveis.com.br/propriedades/apartamento-84-m-sup2--3-quartos-1-vaga-2946460584.html
"2 Quartos, Reformado, De Canto, Sqn 314, Asa Norte, Com Garagem",615000,https://www.wimoveis.com.br/propriedades/2-quartos-reformado-de-canto-sqn-314-asa-norte-2930955817.html
"Apartamentos 1 Quarto, Taguatinga - Residencial Manuela Cardoso",139000,https://www.wimoveis.com.br/propriedades/apartamentos-1-quarto-taguatinga-residencial-2942285597.html
Apartamento - Norte,560000,https://www.wimoveis.com.br/propriedades/apartamento-norte-2947754852.html
Via Maxime 3 Andar Vazado 04 Qtos 3 Vagas Pronto!,1700000,https://www.wimoveis.com.br/propriedades/via-maxime-3-andar-vazado-04-qtos-3-vagas-pronto!-2942995117.html
"Apartamento 4 Quartos Asa Norte, Com Vaga De Garagem E Vista Livre",949000,https://www.wimoveis.com.br/propriedades/apartamento-4-quartos-asa-norte-com-vaga-de-garagem-e-2946096708.html
"Apartamentos, Cobertura, 2 Quartos, Taguatinga - Residencial Manuela Cardoso",230000,https://www.wimoveis.com.br/propriedades/apartamentos-cobertura-2-quartos-taguatinga-2942522870.html
Sqn 309 – Alto Padrão Reformado 2 Suítes 2 Vagas Soltas - 99208 - 7852,2290000,https://www.wimoveis.com.br/propriedades/sqn-309-alto-padrao-reformado-2-suites-2-vagas-2947222006.html
Sqnw 106 Cobertura 4 Quartos Vazado 4 Vagas,2820493,https://www.wimoveis.com.br/propriedades/sqnw-106-cobertura-4-quartos-vazado-4-vagas-2947266856.html
"Sqn 104 - Amplo 3 Quartos, Sendo 1suíte + Escritório + Dce 112 m² - Vazado",990000,https://www.wimoveis.com.br/propriedades/sqn-104-amplo-3-quartos-sendo-1suite-escritorio-2947577924.html
"Apartamentos 2 Quartos, Taguatinga Norte - Residencial Isabella Accioly",257000,https://www.wimoveis.com.br/propriedades/apartamentos-2-quartos-taguatinga-norte-residencial-2942285433.html
Excellence Park Sul 4 Suítes Com 205 m² 4 Vagas De Garagem,2351667,https://www.wimoveis.com.br/propriedades/excellence-park-sul-4-suites-com-205-m-sup2--4-vagas-2944703563.html
"Vive La Vie Apartamento De Canto, Andar Alto, Com 03 Suítes",576900,https://www.wimoveis.com.br/propriedades/vive-la-vie-apartamento-de-canto-andar-alto-com-03-2946016166.html
Qno 12 - Res. Borges Landeiro Garden - 2 Qts! 99529 - 4141.,189000,https://www.wimoveis.com.br/propriedades/qno-12-res.-borges-landeiro-garden-2-qts!-99529-2946257938.html
Ca - 08 Premier/ Reformado/ Closet/ Aceita Financiamento E Fgts,495000,https://www.wimoveis.com.br/propriedades/ca-08-premier-reformado-closet-aceita-2941823326.html
Green Park 911 Norte Kitnet Com Armários E Vaga Coberta,205000,https://www.wimoveis.com.br/propriedades/green-park-911-norte-kitnet-com-armarios-e-vaga-2947684211.html
"Osmar Castanho 3 Quartos, 70 m, Varanda, Nascente, Vista Livre, Reformado E Lazer",360000,https://www.wimoveis.com.br/propriedades/osmar-castanho-3-quartos-70-m-varanda-nascente-2947375678.html
"Apartamentos 2 Quartos, Noroeste, Brasília - Pleno Noroeste",2320000,https://www.wimoveis.com.br/propriedades/apartamentos-2-quartos-noroeste-brasilia-pleno-2928886591.html
4 Suítes 4 Vagas Varanda Gourmet Financiamento Excellence Park Sul,1580000,https://www.wimoveis.com.br/propriedades/4-suites-4-vagas-varanda-gourmet-financiamento-2946528861.html
Ccsw 3 - Excelente Cobertura - Nascente - 3 Qts - 2 Sts - 2 Vagas - Alto Padrão!,195000,https://www.wimoveis.com.br/propriedades/ccsw-3-excelente-cobertura-nascente-3-qts-2-2941103667.html
You Life 37 m² Andar Alto Nascente 98140 - 7234.,500000,https://www.wimoveis.com.br/propriedades/you-life-37-m-sup2--andar-alto-nascente-98140-7234.-2947067468.html
"Apartamentos 4 Quartos, Asa Norte - Residencial Carlos Chagas",624550,https://www.wimoveis.com.br/propriedades/apartamentos-4-quartos-asa-norte-residencial-carlos-2928816392.html
Apartamento Setor Bueno 04 Qtos Alto Bueno Excelente Localização,379000,https://www.wimoveis.com.br/propriedades/apartamento-setor-bueno-04-qtos-alto-bueno-excelente-2947780557.html
"Oportunidade, Vista Livre, Dce, Nascente, Vazado, Fgts, Reformado, Ar, Sqn",1350000,https://www.wimoveis.com.br/propriedades/oportunidade-vista-livre-dce-nascente-vazado-2945842345.html
"Apartamento Com 2 Dormitórios à Venda, 50 m² Por R$379.000 - Lago Norte - Brasília/df",699000,https://www.wimoveis.com.br/propriedades/apartamento-com-2-dormitorios-a-venda-50-m-sup2--por-2943886929.html
"Apartamentos 2 E 3 Quartos, Sqn 211, Asa Norte - Residencial Betty Bettiol",560000,https://www.wimoveis.com.br/propriedades/apartamentos-2-e-3-quartos-sqn-211-asa-norte-2928816377.html
Sqs 109 - Desocupado! Nascente E De Canto - Whatsapp: 98188 - 1206 - Furtado,395000,https://www.wimoveis.com.br/propriedades/sqs-109-desocupado!-nascente-e-de-canto-whatsapp:-2945914342.html
Alameda Dos Eucaliptos - 128 m² - 3 Quartos - 2 Vagas - Exclusivo - 99293 - 2552,190000,https://www.wimoveis.com.br/propriedades/alameda-dos-eucaliptos-128-m-sup2--3-quartos-2-2947225346.html
"Qd. 206 Resid. Ouro Branco II, 3 Qtos, 2 Vgs, 94 m², Andar Alto, Lazer, 570 Mil",370000,https://www.wimoveis.com.br/propriedades/qd.-206-resid.-ouro-branco-ii-3-qtos-2-vgs-94-2947350142.html
"Qi 07 Bloco E, Nascente Com 03 Quartos à Venda - Guará/df",410000,https://www.wimoveis.com.br/propriedades/qi-07-bloco-e-nascente-com-03-quartos-a-venda-2946282888.html
Cobertura Duplex 3 Quartos - Noroeste - Reserva Alvorada,2265461,https://www.wimoveis.com.br/propriedades/cobertura-duplex-3-quartos-noroeste-reserva-2947164885.html
Rua 22 Sul 1 Quarto 60 m² Reformado Varanda Vaga Coberta Lazer Metrô Shopping,270000,https://www.wimoveis.com.br/propriedades/rua-22-sul-1-quarto-60-m-sup2--reformado-varanda-vaga-2947489588.html
"Apartamentos 4 Quartos, Asa Norte - Residencial Marcio Cotrim",465000,https://www.wimoveis.com.br/propriedades/apartamentos-4-quartos-asa-norte-residencial-marcio-2937521717.html
"Qe 20, Reformado Com 03 Quartos à Venda - Guará/df",2200000,https://www.wimoveis.com.br/propriedades/qe-20-reformado-com-03-quartos-a-venda-guara-df-2947648123.html
"Cobertura Duplex Com 4 Dormitórios Suíte à Venda, 346 m²",330000,https://www.wimoveis.com.br/propriedades/cobertura-duplex-com-4-dormitorios-suite-a-venda-346-2943195593.html
"Kitnet Residencial para Locação, Asa Sul, Brasília.",850000,https://www.wimoveis.com.br/propriedades/kitnet-residencial-para-locacao-asa-sul-brasilia.-2946160240.html
"Apartamentos 1 Quarto, Asa Norte, Brasília - Residencial Baltazar Mendonça",177000,https://www.wimoveis.com.br/propriedades/apartamentos-1-quarto-asa-norte-brasilia-2937521339.html
"Lessence Du Park - Reforma Alto Padrão - 03 Suítes, 2 Vagas, Canto",980000,https://www.wimoveis.com.br/propriedades/lessence-du-park-reforma-alto-padrao-03-suites-2-2947500960.html
Oportunidade! Ótimo Ap/vista Livre/varanda/ Ac Financ,1440000,https://www.wimoveis.com.br/propriedades/oportunidade!-otimo-ap-vista-livre-varanda-ac-financ-2947678615.html
Desocupado - Andar Alto - Vista Livre,420000,https://www.wimoveis.com.br/propriedades/desocupado-andar-alto-vista-livre-2947681127.html
"Apartamentos 3 Quartos, Asa Norte - Res. Min. Carlos Fernando Mathias De Sousa",295000,https://www.wimoveis.com.br/propriedades/apartamentos-3-quartos-asa-norte-res.-min.-carlos-2928816410.html
Oportunidade - 4 Qts - Vazado - Canto - 167 m² - 1 Vaga - Prédio Reformado!,1250000,https://www.wimoveis.com.br/propriedades/oportunidade-4-qts-vazado-canto-167-m-sup2--2947488482.html
"Apartamento De 3 Quartos, Reformado, Bom Gosto. 2º Andar",859000,https://www.wimoveis.com.br/propriedades/apartamento-de-3-quartos-reformado-bom-gosto.-2-2940737471.html
Linda Kit Asa Norte A Venda,1049000,https://www.wimoveis.com.br/propriedades/linda-kit-asa-norte-a-venda-2947693887.html
Yes 1 Quarto Semi Mobiliado 50 m² Águas Claras,310000,https://www.wimoveis.com.br/propriedades/yes-1-quarto-semi-mobiliado-50-m-sup2--aguas-claras-2942611873.html
"Apartamento 2 Quartos, Com Armários, Residencial Blend Apartments, Águas Claras",434900,https://www.wimoveis.com.br/propriedades/apartamento-2-quartos-com-armarios-residencial-blend-2947284623.html
Oportunidade! Apartamento 2 Quartos em Águas Claras,240000,https://www.wimoveis.com.br/propriedades/oportunidade!-apartamento-2-quartos-em-aguas-claras-111529355.html
"Apartamentos 4 Quartos, Águas Claras - Península Lazer E Urbanismo",520000,https://www.wimoveis.com.br/propriedades/apartamentos-4-quartos-aguas-claras-peninsula-lazer-2937521213.html
"A Melhor Compra Do Lago Norte, 79 m, 520 Mil!",580000,https://www.wimoveis.com.br/propriedades/a-melhor-compra-do-lago-norte-79-m-520-mil!-2946664177.html
Apartamento 3 Quartos Com Suíte Andar Alto Sports Club Guará II Brasília Df,189000,https://www.wimoveis.com.br/propriedades/apartamento-3-quartos-com-suite-andar-alto-sports-club-2945203262.html
"Sgan 912 Park Ville, Nascente, C/ Armários! 99529 - 4141.",535000,https://www.wimoveis.com.br/propriedades/sgan-912-park-ville-nascente-c-armarios!-99529-2938934452.html
"Apartamentos 3 Quartos, Asa Norte - Residencial Ministro Ronaldo Costa Couto",1363000,https://www.wimoveis.com.br/propriedades/apartamentos-3-quartos-asa-norte-residencial-2940473542.html
"Shin Ca 05, Ed. San Raphael, Apartamento Com 2 Dormitórios, 56 m², Lago Norte, Brasília, Df",800000,https://www.wimoveis.com.br/propriedades/shin-ca-05-ed.-san-raphael-apartamento-com-2-2947718827.html
Sqnw 108 - Frente Ao Parque Vazado,1797530,https://www.wimoveis.com.br/propriedades/sqnw-108-frente-ao-parque-vazado-2929754859.html
"Apartamento Linear/ Cobertura, Spa",2590000,https://www.wimoveis.com.br/propriedades/apartamento-linear-cobertura-spa-2945090429.html
"Apartamentos 3 Quartos, Noroeste, Brasilia - Vivacité",250000,https://www.wimoveis.com.br/propriedades/apartamentos-3-quartos-noroeste-brasilia-vivacite-2934721828.html
"Sqnw 311 - Pronta, Vista Livre, Melhor Custo Benefício (Negociamos)",540000,https://www.wimoveis.com.br/propriedades/sqnw-311-pronta-vista-livre-melhor-custo-beneficio-2946661575.html
Troca Por Lote/casa Lago Sul E Norte - Andar Alto - Vista Livre - Nascente - Reformado,2350000,https://www.wimoveis.com.br/propriedades/troca-por-lote-casa-lago-sul-e-norte-andar-alto-2947646911.html
Edifício Nayá,650000,https://www.wimoveis.com.br/propriedades/edificio-naya-2946984214.html
Via Enseada 02 Qtos 02 Vagas Reformado 98140 - 7234.,455000,https://www.wimoveis.com.br/propriedades/via-enseada-02-qtos-02-vagas-reformado-98140-7234.-2947056723.html
Qd 101 Samambaia Sul,380000,https://www.wimoveis.com.br/propriedades/qd-101-samambaia-sul-2935167374.html
Golden Green - Andar Alto - Nascente - Reformado,230000,https://www.wimoveis.com.br/propriedades/golden-green-andar-alto-nascente-reformado-2947586353.html
"Apartamentos 1 Quarto, Noroeste - Paulo Zimbres Duo Center",1150000,https://www.wimoveis.com.br/propriedades/apartamentos-1-quarto-noroeste-paulo-zimbres-duo-2936185992.html
Scorpius 4 Quartos 2 Suítes 2 Semi - Suítes Nascente Andar Alto 2 Vgs,1270000,https://www.wimoveis.com.br/propriedades/scorpius-4-quartos-2-suites-2-semi-suites-nascente-2947058997.html
Apartamento Garden Reformado Com 280 m² no Solarium Park,3499000,https://www.wimoveis.com.br/propriedades/apartamento-garden-reformado-com-280-m-sup2--no-2947742979.html
Quadra 204 Cobertura Alto Padrão Duplex 307 m² Qu4ttro Mirante - Águas Claras,2200000,https://www.wimoveis.com.br/propriedades/quadra-204-cobertura-alto-padrao-duplex-307-m-sup2-2946448200.html
"Cobertura Duplex Com 4 Dormitórios Suíte à Venda, 346 m²",690000,https://www.wimoveis.com.br/propriedades/cobertura-duplex-com-4-dormitorios-suite-a-venda-346-2943195593.html
Apartamento 3 Quartos C/suíte - Taguatinga (Aceita Fgts E Financiamento),250000,https://www.wimoveis.com.br/propriedades/apartamento-3-quartos-c-suite-taguatinga-aceita-2947684209.html
Av Araucárias Blend 1 Quarto Mobiliado Decorado Porteira Fechada Lazer Completo,1220000,https://www.wimoveis.com.br/propriedades/av-araucarias-blend-1-quarto-mobiliado-decorado-2946287162.html
Sqn 310 Reformado Nascente Apartamento A Venda Com 4 Dormitórios Brasília Df,408411,https://www.wimoveis.com.br/propriedades/sqn-310-reformado-nascente-apartamento-a-venda-com-4-2947533618.html
"Loft Vista Livre, Andar Alto, Aceita Fgts E Financ.",285000,https://www.wimoveis.com.br/propriedades/loft-vista-livre-andar-alto-aceita-fgts-e-financ.-2945936344.html
Rua 17 Le Monde - 2 Quartos - Andar Alto - Armários - Excelente Localização - Águas Claras,380000,https://www.wimoveis.com.br/propriedades/rua-17-le-monde-2-quartos-andar-alto-armarios-2945945049.html
Lazer Completo + Garagem + Localização Top! Ca 05 Portal Do Lago Norte,1130000,https://www.wimoveis.com.br/propriedades/lazer-completo-garagem-localizacao-top!-ca-05-2947679443.html
Ilhas Do Lago - 2 Qts - Quarto Andar,200000,https://www.wimoveis.com.br/propriedades/ilhas-do-lago-2-qts-quarto-andar-2939817055.html
"Aceita Financiamento! Vende - Se Ótimo Apartamento De 2 Quartos, 1º Andar, no Jardins Mangueiral, no V",199300000,https://www.wimoveis.com.br/propriedades/aceita-financiamento!-vende-se-otimo-apartamento-de-2946409972.html
Apartamento 2 Quartos Com Ou Sem Suíte Lançamento Samambaia Norte,620000,https://www.wimoveis.com.br/propriedades/apartamento-2-quartos-com-ou-sem-suite-lancamento-2946063668.html
Lindíssimo Apartamento no Premier Lago Norte,1899000,https://www.wimoveis.com.br/propriedades/lindissimo-apartamento-no-premier-lago-norte-2945165752.html
Sqsw 300 - Venha Morar na Quadra Mais Nobre De Brasília!,120000,https://www.wimoveis.com.br/propriedades/sqsw-300-venha-morar-na-quadra-mais-nobre-de-2946771420.html
"Sqnw 109 3 Quartos Projeto Valéria Gontijo, Com Planta Única",1499000,https://www.wimoveis.com.br/propriedades/sqnw-109-3-quartos-projeto-valeria-gontijo-com-planta-2947680865.html
"Sqnw 110, Lançamento, 3 Suítes, Canto, Dce, 2 Vagas!",1353892,https://www.wimoveis.com.br/propriedades/sqnw-110-lancamento-3-suites-canto-dce-2-vagas!-2947555034.html
Apto De Alto Padrão - 82 m² - Sudoeste,950000,https://www.wimoveis.com.br/propriedades/apto-de-alto-padrao-82-m-sup2--sudoeste-2945189782.html
"Octogonal 4 - 3 Quartos, Ste, Nascente - 999670165",930000,https://www.wimoveis.com.br/propriedades/octogonal-4-3-quartos-ste-nascente-999670165-2946810102.html
Sqn 316 3 Quartos Com Varanda,850000,https://www.wimoveis.com.br/propriedades/sqn-316-3-quartos-com-varanda-2946392877.html
"Excelente Apartamento no Le Mond, 3 Qts, 70 m",370000,https://www.wimoveis.com.br/propriedades/excelente-apartamento-no-le-mond-3-qts-70-m-2947784593.html
Duplex 1 Qto - Ótima Localização,290000,https://www.wimoveis.com.br/propriedades/duplex-1-qto-otima-localizacao-2943632760.html
Vista Livre P/ O Nascente E Semi - Mobiliado Rua 34 Norte Real Flat,210000,https://www.wimoveis.com.br/propriedades/vista-livre-p-o-nascente-e-semi-mobiliado-rua-34-2942528644.html
Apartamento Vista Livre - 3 Quartos De Canto - Reserva Brasília - Noroeste,1474453,https://www.wimoveis.com.br/propriedades/apartamento-vista-livre-3-quartos-de-canto-reserva-2947525497.html
"Sqs 213 - 4 Qts. Reformado, Vazado, Andar Alto! 99529 - 4141.",1190000,https://www.wimoveis.com.br/propriedades/sqs-213-4-qts.-reformado-vazado-andar-alto!-99529-2945808973.html
Via Ibiza - 3 Quartos 01 Suíte - Noroeste,1480000,https://www.wimoveis.com.br/propriedades/via-ibiza-3-quartos-01-suite-noroeste-2947164814.html
"Apartamento - Asa Sul - Sqs 109| Excelente Apartamento, Meio De Quadra",1580000,https://www.wimoveis.com.br/propriedades/apartamento-asa-sul-sqs-109-excelente-2947780695.html
"Kitnet à Venda, 25 m² Por R$180.000 - Sudoeste - Brasília/df",180000,https://www.wimoveis.com.br/propriedades/kitnet-a-venda-25-m-sup2--por-r$180.000-sudoeste-2939951505.html
"Lindo Apartamento 2 Qtos (1ste), Todo no Armário, Vista Livre Ao Lado Metrô.",175000,https://www.wimoveis.com.br/propriedades/lindo-apartamento-2-qtos-1ste-todo-no-armario-2937376182.html
"Sqs 410 Boa Localização, Nascente, Meio De Quadra, 2º Andar",450000,https://www.wimoveis.com.br/propriedades/sqs-410-boa-localizacao-nascente-meio-de-quadra-2-2947576659.html
"Sqs 416, Nascente, Vista Livre!",580000,https://www.wimoveis.com.br/propriedades/sqs-416-nascente-vista-livre!-2946501766.html
Kitnet no Edifício Toscana - Asa Norte - Setor Terminal Norte,190000,https://www.wimoveis.com.br/propriedades/kitnet-no-edificio-toscana-asa-norte-setor-2939464799.html
Sqnw 106 - Paris Noroeste - 4 Suítes Vazado Vista Livre - Pronto,1579223,https://www.wimoveis.com.br/propriedades/sqnw-106-paris-noroeste-4-suites-vazado-vista-2942942436.html
Cobertura Duplex 3 Quartos - Noroeste - Reserva Alvorada,2265461,https://www.wimoveis.com.br/propriedades/cobertura-duplex-3-quartos-noroeste-reserva-2947164885.html
